session_id,user_id,login_date,session_duration_min
77425,6584,2025-05-03,58
77426,6585,2025-01-06,50
77427,6585,2025-01-05,18
77428,6585,2025-01-10,27
77429,6585,2025-01-09,53
77430,6585,2025-01-04,41
77431,6585,2025-01-11,16
77432,6585,2025-01-22,20
77433,6585,2025-01-19,9
77434,6585,2025-01-20,10
77435,6585,2025-01-21,28
77436,6585,2025-01-23,23
77437,6585,2025-03-20,80
77438,6585,2025-03-18,19
77439,6585,2025-03-17,23
77440,6585,2025-03-16,42
77441,6585,2025-03-19,29
77442,6586,2025-01-22,13
77443,6586,2025-02-05,33
77444,6586,2025-02-02,26
77445,6586,2025-02-03,49
77446,6586,2025-02-04,52
77447,6586,2025-03-07,10
77448,6586,2025-06-23,40
77449,6587,2025-05-09,17
77450,6587,2025-05-14,18
77451,6587,2025-05-17,23
77452,6587,2025-05-16,67
77453,6587,2025-05-19,42
77454,6587,2025-05-18,25
77455,6587,2025-05-26,23
77456,6587,2025-05-22,11
77457,6587,2025-05-21,23
77458,6587,2025-05-27,18
77459,6587,2025-05-25,28
77460,6587,2025-06-06,26
77461,6587,2025-06-10,26
77462,6587,2025-06-09,15
77463,6587,2025-06-05,54
77464,6588,2025-01-04,17
77465,6588,2025-01-08,14
77466,6588,2025-01-07,12
77467,6588,2025-01-11,8
77468,6588,2025-01-12,48
77469,6588,2025-01-13,30
77470,6588,2025-03-22,12
77471,6588,2025-03-27,18
77472,6588,2025-04-10,17
77473,6588,2025-04-09,24
77474,6588,2025-04-07,48
77475,6588,2025-04-05,9
77476,6588,2025-04-08,60
77477,6588,2025-06-01,15
77478,6588,2025-06-02,17
77479,6589,2025-01-19,26
77480,6589,2025-01-21,25
77481,6589,2025-01-25,23
77482,6589,2025-01-28,14
77483,6589,2025-01-23,15
77484,6589,2025-01-22,44
77485,6589,2025-01-24,17
77486,6590,2025-03-02,11
77487,6590,2025-03-04,58
77488,6590,2025-03-01,18
77489,6590,2025-03-05,15
77490,6590,2025-03-27,30
77491,6590,2025-03-29,51
77492,6590,2025-03-28,15
77493,6590,2025-03-31,23
77494,6590,2025-04-03,57
77495,6590,2025-05-02,52
77496,6590,2025-05-04,28
77497,6590,2025-05-11,7
77498,6590,2025-05-12,18
77499,6590,2025-05-10,23
77500,6590,2025-06-05,30
77501,6590,2025-06-11,39
77502,6590,2025-06-07,12
77503,6590,2025-06-06,24
77504,6590,2025-06-09,49
77505,6591,2025-02-26,44
77506,6591,2025-03-01,13
77507,6591,2025-02-28,29
77508,6591,2025-03-18,15
77509,6591,2025-03-21,28
77510,6591,2025-03-16,30
77511,6591,2025-03-19,69
77512,6591,2025-04-02,5
77513,6591,2025-04-04,24
77514,6591,2025-03-30,26
77515,6591,2025-04-03,27
77516,6591,2025-06-14,32
77517,6591,2025-06-09,27
77518,6591,2025-06-08,47
77519,6591,2025-06-11,11
77520,6591,2025-06-10,40
77521,6592,2025-02-08,68
77522,6592,2025-02-13,20
77523,6592,2025-02-07,42
77524,6592,2025-02-11,78
77525,6592,2025-02-10,35
77526,6592,2025-02-20,43
77527,6592,2025-02-25,21
77528,6592,2025-02-26,60
77529,6592,2025-02-23,26
77530,6592,2025-03-29,28
77531,6592,2025-03-28,39
77532,6592,2025-04-03,28
77533,6592,2025-04-02,20
77534,6592,2025-03-30,30
77535,6592,2025-04-07,12
77536,6592,2025-04-08,21
77537,6592,2025-04-24,27
77538,6592,2025-04-19,52
77539,6592,2025-04-23,10
77540,6592,2025-04-21,85
77541,6593,2025-02-10,8
77542,6593,2025-02-05,22
77543,6593,2025-02-14,46
77544,6593,2025-02-17,26
77545,6593,2025-02-11,54
77546,6593,2025-02-15,31
77547,6593,2025-02-16,82
77548,6593,2025-02-18,22
77549,6593,2025-02-20,41
77550,6593,2025-02-19,42
77551,6593,2025-05-23,11
77552,6594,2025-03-13,6
77553,6594,2025-03-20,23
77554,6594,2025-03-23,8
77555,6594,2025-03-21,17
77556,6594,2025-03-19,17
77557,6594,2025-03-22,19
77558,6594,2025-03-27,12
77559,6595,2025-03-26,31
77560,6595,2025-03-24,45
77561,6595,2025-03-21,7
77562,6595,2025-04-06,19
77563,6595,2025-05-07,24
77564,6595,2025-05-01,33
77565,6596,2025-04-10,19
77566,6596,2025-05-03,37
77567,6596,2025-05-07,19
77568,6596,2025-06-03,28
77569,6596,2025-06-08,69
77570,6596,2025-06-20,68
77571,6597,2025-02-12,37
77572,6597,2025-02-17,16
77573,6597,2025-02-14,18
77574,6597,2025-02-15,21
77575,6598,2025-01-14,48
77576,6598,2025-01-17,22
77577,6598,2025-02-18,18
77578,6599,2025-02-26,23
77579,6599,2025-03-06,14
77580,6599,2025-03-07,20
77581,6599,2025-03-31,18
77582,6600,2025-03-26,54
77583,6600,2025-03-27,18
77584,6600,2025-03-25,26
77585,6600,2025-04-08,32
77586,6600,2025-04-09,54
77587,6601,2025-06-29,17
77588,6602,2025-02-14,56
77589,6602,2025-02-16,31
77590,6603,2025-01-29,55
77591,6603,2025-01-26,14
77592,6603,2025-03-07,37
77593,6603,2025-03-04,50
77594,6603,2025-03-12,15
77595,6603,2025-03-19,21
77596,6603,2025-03-20,27
77597,6603,2025-03-23,39
77598,6603,2025-03-27,9
77599,6603,2025-03-24,65
77600,6603,2025-03-25,52
77601,6603,2025-03-26,54
77602,6603,2025-05-12,18
77603,6603,2025-05-14,29
77604,6603,2025-05-16,31
77605,6603,2025-05-11,17
77606,6603,2025-05-17,46
77607,6604,2025-05-15,7
77608,6604,2025-05-16,15
77609,6604,2025-05-28,46
77610,6604,2025-05-24,55
77611,6604,2025-05-25,36
77612,6604,2025-06-25,44
77613,6604,2025-06-24,36
77614,6604,2025-06-20,53
77615,6604,2025-06-23,11
77616,6604,2025-06-19,24
77617,6605,2025-01-07,13
77618,6605,2025-01-15,116
77619,6605,2025-04-16,14
77620,6605,2025-04-12,11
77621,6605,2025-04-14,40
77622,6605,2025-04-17,9
77623,6606,2025-01-31,18
77624,6606,2025-02-02,33
77625,6606,2025-02-20,22
77626,6606,2025-02-21,39
77627,6606,2025-02-24,42
77628,6606,2025-03-26,16
77629,6606,2025-03-31,51
77630,6606,2025-03-30,62
77631,6606,2025-03-28,73
77632,6606,2025-03-27,19
77633,6607,2025-03-04,49
77634,6607,2025-02-27,23
77635,6607,2025-03-01,46
77636,6607,2025-02-26,71
77637,6607,2025-03-05,27
77638,6607,2025-03-11,20
77639,6607,2025-03-08,6
77640,6607,2025-03-10,44
77641,6607,2025-04-22,11
77642,6607,2025-04-16,44
77643,6607,2025-04-26,15
77644,6607,2025-05-14,36
77645,6607,2025-05-18,74
77646,6607,2025-05-15,62
77647,6607,2025-05-16,33
77648,6607,2025-05-17,30
77649,6608,2025-01-22,12
77650,6608,2025-01-23,60
77651,6608,2025-01-24,19
77652,6608,2025-01-25,70
77653,6608,2025-01-26,98
77654,6608,2025-02-04,39
77655,6608,2025-03-29,8
77656,6608,2025-03-26,56
77657,6608,2025-03-30,45
77658,6608,2025-03-31,53
77659,6608,2025-04-09,17
77660,6608,2025-04-10,42
77661,6608,2025-04-11,24
77662,6608,2025-06-09,19
77663,6608,2025-06-07,21
77664,6608,2025-06-08,66
77665,6608,2025-06-03,11
77666,6608,2025-06-05,24
77667,6609,2025-05-06,61
77668,6609,2025-05-04,50
77669,6609,2025-05-15,57
77670,6609,2025-05-16,54
77671,6609,2025-06-06,27
77672,6609,2025-06-05,54
77673,6609,2025-06-10,22
77674,6609,2025-06-12,7
77675,6609,2025-06-17,22
77676,6609,2025-06-13,53
77677,6609,2025-06-14,33
77678,6609,2025-06-16,45
77679,6610,2025-03-03,10
77680,6610,2025-03-04,66
77681,6610,2025-03-05,39
77682,6610,2025-03-02,26
77683,6610,2025-03-15,32
77684,6610,2025-06-06,37
77685,6610,2025-06-15,46
77686,6610,2025-06-16,36
77687,6610,2025-06-14,16
77688,6610,2025-06-12,63
77689,6610,2025-06-13,90
77690,6612,2025-02-05,7
77691,6612,2025-02-16,56
77692,6612,2025-02-15,66
77693,6612,2025-02-18,55
77694,6612,2025-02-20,39
77695,6612,2025-03-13,30
77696,6612,2025-03-16,30
77697,6612,2025-03-17,48
77698,6612,2025-03-12,63
77699,6612,2025-04-10,41
77700,6612,2025-06-30,30
77701,6612,2025-06-26,12
77702,6612,2025-06-28,45
77703,6612,2025-06-29,10
77704,6613,2025-01-14,26
77705,6613,2025-01-27,16
77706,6613,2025-01-24,55
77707,6613,2025-01-25,8
77708,6613,2025-01-22,31
77709,6613,2025-02-06,6
77710,6613,2025-02-09,36
77711,6613,2025-02-15,43
77712,6613,2025-03-04,10
77713,6613,2025-03-10,20
77714,6613,2025-03-25,69
77715,6613,2025-03-26,48
77716,6613,2025-03-30,24
77717,6613,2025-03-29,14
77718,6614,2025-05-11,12
77719,6614,2025-05-09,29
77720,6614,2025-05-13,45
77721,6614,2025-05-15,19
77722,6614,2025-05-17,18
77723,6615,2025-02-13,23
77724,6615,2025-02-12,14
77725,6615,2025-02-09,10
77726,6615,2025-03-01,40
77727,6615,2025-02-26,80
77728,6615,2025-02-23,42
77729,6615,2025-04-05,48
77730,6615,2025-03-30,41
77731,6615,2025-04-01,17
77732,6616,2025-04-09,19
77733,6616,2025-04-04,57
77734,6616,2025-04-07,36
77735,6616,2025-04-05,7
77736,6616,2025-04-08,21
77737,6616,2025-04-19,26
77738,6616,2025-04-24,27
77739,6616,2025-04-22,14
77740,6616,2025-04-20,40
77741,6616,2025-04-18,34
77742,6617,2025-02-13,16
77743,6617,2025-02-18,22
77744,6617,2025-02-16,35
77745,6617,2025-02-14,28
77746,6617,2025-02-17,30
77747,6618,2025-01-11,50
77748,6618,2025-01-09,13
77749,6618,2025-01-21,22
77750,6618,2025-01-29,10
77751,6618,2025-01-23,101
77752,6618,2025-03-15,10
77753,6618,2025-03-18,37
77754,6618,2025-03-13,119
77755,6618,2025-03-16,18
77756,6619,2025-01-08,26
77757,6619,2025-01-10,65
77758,6619,2025-01-20,48
77759,6619,2025-01-16,31
77760,6619,2025-01-21,22
77761,6619,2025-01-18,48
77762,6620,2025-01-30,48
77763,6620,2025-02-07,27
77764,6620,2025-02-06,29
77765,6620,2025-02-01,22
77766,6620,2025-02-05,29
77767,6620,2025-02-04,39
77768,6620,2025-02-19,29
77769,6620,2025-02-18,30
77770,6620,2025-02-16,25
77771,6620,2025-02-15,44
77772,6620,2025-02-21,44
77773,6620,2025-03-02,74
77774,6620,2025-03-05,43
77775,6620,2025-03-04,35
77776,6620,2025-03-07,15
77777,6620,2025-03-20,13
77778,6620,2025-03-19,46
77779,6620,2025-03-18,68
77780,6620,2025-03-21,31
77781,6620,2025-03-15,19
77782,6620,2025-04-30,23
77783,6620,2025-05-25,26
77784,6620,2025-05-26,83
77785,6620,2025-06-18,7
77786,6621,2025-01-08,18
77787,6621,2025-01-12,15
77788,6621,2025-01-11,18
77789,6621,2025-01-09,11
77790,6621,2025-01-10,35
77791,6621,2025-01-25,42
77792,6621,2025-03-30,34
77793,6621,2025-04-01,66
77794,6621,2025-03-27,57
77795,6621,2025-04-27,9
77796,6621,2025-04-24,35
77797,6621,2025-04-26,24
77798,6621,2025-04-25,29
77799,6621,2025-04-29,26
77800,6621,2025-05-04,26
77801,6621,2025-04-30,12
77802,6621,2025-05-02,29
77803,6621,2025-05-03,36
77804,6621,2025-05-01,16
77805,6622,2025-01-06,35
77806,6622,2025-01-10,26
77807,6622,2025-01-11,38
77808,6622,2025-01-07,11
77809,6622,2025-01-08,24
77810,6622,2025-02-06,16
77811,6622,2025-02-03,48
77812,6624,2025-01-16,27
77813,6624,2025-01-20,20
77814,6624,2025-03-12,51
77815,6624,2025-03-09,23
77816,6624,2025-03-11,6
77817,6624,2025-03-31,32
77818,6624,2025-03-29,33
77819,6624,2025-06-08,32
77820,6624,2025-06-09,31
77821,6625,2025-02-19,80
77822,6625,2025-02-20,31
77823,6625,2025-02-24,6
77824,6625,2025-04-06,42
77825,6625,2025-04-01,20
77826,6625,2025-04-03,33
77827,6625,2025-04-02,62
77828,6625,2025-04-05,36
77829,6625,2025-05-01,82
77830,6625,2025-05-03,36
77831,6625,2025-05-04,13
77832,6626,2025-01-08,42
77833,6626,2025-01-02,84
77834,6626,2025-02-02,65
77835,6626,2025-02-03,8
77836,6626,2025-01-30,43
77837,6626,2025-02-04,28
77838,6626,2025-02-10,23
77839,6626,2025-02-08,58
77840,6627,2025-02-01,64
77841,6627,2025-02-07,22
77842,6627,2025-02-06,26
77843,6627,2025-02-05,23
77844,6627,2025-02-02,43
77845,6627,2025-03-21,42
77846,6627,2025-05-15,46
77847,6627,2025-05-10,23
77848,6627,2025-05-16,35
77849,6628,2025-01-17,9
77850,6628,2025-01-16,19
77851,6628,2025-01-21,45
77852,6628,2025-01-20,56
77853,6628,2025-01-22,43
77854,6628,2025-01-28,26
77855,6628,2025-01-29,74
77856,6628,2025-01-26,51
77857,6628,2025-01-27,27
77858,6628,2025-03-21,16
77859,6628,2025-03-22,49
77860,6629,2025-02-09,21
77861,6629,2025-02-08,18
77862,6629,2025-02-05,17
77863,6629,2025-03-01,37
77864,6629,2025-03-04,48
77865,6629,2025-03-06,49
77866,6629,2025-04-08,14
77867,6629,2025-04-14,12
77868,6629,2025-04-16,31
77869,6629,2025-04-20,36
77870,6629,2025-05-08,11
77871,6629,2025-05-06,16
77872,6629,2025-05-11,8
77873,6630,2025-05-06,90
77874,6630,2025-05-08,35
77875,6630,2025-05-03,27
77876,6630,2025-05-07,92
77877,6631,2025-01-30,12
77878,6631,2025-01-28,49
77879,6631,2025-02-05,26
77880,6631,2025-02-07,39
77881,6631,2025-02-02,20
77882,6631,2025-02-10,9
77883,6631,2025-02-11,35
77884,6631,2025-02-18,38
77885,6631,2025-02-17,20
77886,6631,2025-02-21,45
77887,6631,2025-02-19,26
77888,6631,2025-04-02,50
77889,6631,2025-04-04,22
77890,6631,2025-04-03,24
77891,6631,2025-03-29,50
77892,6631,2025-03-31,12
77893,6631,2025-04-05,18
77894,6631,2025-04-11,19
77895,6631,2025-04-06,34
77896,6631,2025-04-10,30
77897,6631,2025-04-07,14
77898,6631,2025-05-02,34
77899,6631,2025-04-27,39
77900,6631,2025-04-28,26
77901,6631,2025-04-29,37
77902,6631,2025-04-26,28
77903,6632,2025-03-16,32
77904,6632,2025-03-14,38
77905,6632,2025-03-12,69
77906,6632,2025-03-11,53
77907,6632,2025-03-20,26
77908,6632,2025-03-21,42
77909,6632,2025-03-23,33
77910,6632,2025-03-24,53
77911,6632,2025-03-19,27
77912,6632,2025-04-06,25
77913,6632,2025-04-02,17
77914,6632,2025-04-07,17
77915,6632,2025-04-13,29
77916,6632,2025-04-11,23
77917,6632,2025-04-30,11
77918,6632,2025-05-03,13
77919,6632,2025-05-01,43
77920,6632,2025-05-02,57
77921,6632,2025-05-09,38
77922,6632,2025-05-08,24
77923,6632,2025-06-06,37
77924,6632,2025-06-09,27
77925,6632,2025-06-03,20
77926,6633,2025-01-26,39
77927,6633,2025-01-22,38
77928,6633,2025-02-11,15
77929,6633,2025-02-12,9
77930,6633,2025-02-14,21
77931,6633,2025-02-13,56
77932,6633,2025-02-10,22
77933,6633,2025-03-28,33
77934,6633,2025-03-29,10
77935,6633,2025-03-30,13
77936,6633,2025-06-19,11
77937,6633,2025-06-18,46
77938,6633,2025-06-17,28
77939,6634,2025-03-17,32
77940,6634,2025-03-19,15
77941,6634,2025-03-21,54
77942,6634,2025-03-18,15
77943,6634,2025-03-20,44
77944,6634,2025-04-03,29
77945,6634,2025-04-01,35
77946,6634,2025-04-04,29
77947,6634,2025-04-02,27
77948,6634,2025-03-31,21
77949,6634,2025-04-18,31
77950,6635,2025-01-13,87
77951,6635,2025-01-12,18
77952,6635,2025-02-11,9
77953,6635,2025-02-08,37
77954,6635,2025-02-07,47
77955,6635,2025-02-10,67
77956,6635,2025-03-04,33
77957,6636,2025-03-16,31
77958,6636,2025-03-26,28
77959,6636,2025-03-23,47
77960,6636,2025-03-20,25
77961,6636,2025-04-02,11
77962,6636,2025-04-01,13
77963,6636,2025-05-11,41
77964,6636,2025-05-08,29
77965,6636,2025-05-09,53
77966,6636,2025-05-14,24
77967,6636,2025-06-21,16
77968,6636,2025-06-23,17
77969,6636,2025-06-22,15
77970,6636,2025-06-19,43
77971,6636,2025-06-20,65
77972,6637,2025-03-21,24
77973,6637,2025-03-23,18
77974,6637,2025-03-24,29
77975,6637,2025-03-25,52
77976,6637,2025-03-22,117
77977,6637,2025-03-28,33
77978,6637,2025-04-03,37
77979,6637,2025-03-30,35
77980,6637,2025-04-01,27
77981,6637,2025-04-02,42
77982,6637,2025-06-25,10
77983,6637,2025-06-22,25
77984,6638,2025-01-07,15
77985,6638,2025-01-08,54
77986,6638,2025-01-12,66
77987,6638,2025-01-15,25
77988,6638,2025-01-28,52
77989,6638,2025-01-26,20
77990,6638,2025-01-30,33
77991,6638,2025-01-25,26
77992,6638,2025-02-15,20
77993,6638,2025-02-19,19
77994,6638,2025-02-14,22
77995,6639,2025-01-15,15
77996,6639,2025-01-16,15
77997,6639,2025-01-14,49
77998,6639,2025-02-05,13
77999,6639,2025-04-18,25
78000,6639,2025-04-19,30
78001,6640,2025-03-06,39
78002,6640,2025-03-15,82
78003,6641,2025-01-25,11
78004,6641,2025-01-28,8
78005,6641,2025-02-18,31
78006,6641,2025-02-16,40
78007,6641,2025-02-19,6
78008,6641,2025-02-20,11
78009,6642,2025-05-04,43
78010,6642,2025-05-02,7
78011,6642,2025-05-06,47
78012,6642,2025-04-30,19
78013,6642,2025-05-15,24
78014,6642,2025-05-19,16
78015,6642,2025-05-18,19
78016,6642,2025-05-21,19
78017,6642,2025-05-23,30
78018,6642,2025-05-26,33
78019,6642,2025-05-25,8
78020,6642,2025-05-22,78
78021,6642,2025-06-01,17
78022,6642,2025-05-31,45
78023,6642,2025-06-03,24
78024,6642,2025-05-28,17
78025,6643,2025-06-30,62
78026,6644,2025-02-22,24
78027,6644,2025-02-21,40
78028,6645,2025-03-02,20
78029,6645,2025-02-26,69
78030,6645,2025-02-27,16
78031,6645,2025-03-10,19
78032,6645,2025-03-06,9
78033,6645,2025-03-09,61
78034,6645,2025-03-11,8
78035,6645,2025-03-17,21
78036,6645,2025-03-20,25
78037,6645,2025-03-19,18
78038,6645,2025-04-15,31
78039,6645,2025-04-11,15
78040,6645,2025-04-17,22
78041,6646,2025-01-23,7
78042,6646,2025-01-25,45
78043,6646,2025-01-20,32
78044,6646,2025-01-24,104
78045,6646,2025-02-07,27
78046,6646,2025-02-06,9
78047,6646,2025-04-11,50
78048,6646,2025-04-21,12
78049,6646,2025-05-27,20
78050,6647,2025-06-30,48
78051,6648,2025-03-01,29
78052,6648,2025-03-10,29
78053,6648,2025-03-07,44
78054,6648,2025-03-12,35
78055,6648,2025-03-11,35
78056,6648,2025-03-08,39
78057,6648,2025-04-02,55
78058,6649,2025-02-13,49
78059,6649,2025-02-14,15
78060,6649,2025-02-17,15
78061,6649,2025-02-12,44
78062,6649,2025-02-26,32
78063,6649,2025-03-03,9
78064,6649,2025-03-02,8
78065,6649,2025-03-13,21
78066,6649,2025-04-04,41
78067,6649,2025-04-07,31
78068,6649,2025-04-05,18
78069,6649,2025-04-06,16
78070,6649,2025-05-25,25
78071,6650,2025-02-14,9
78072,6650,2025-02-09,26
78073,6650,2025-02-21,73
78074,6650,2025-02-16,34
78075,6650,2025-02-17,7
78076,6650,2025-02-19,39
78077,6650,2025-03-28,41
78078,6650,2025-03-24,59
78079,6650,2025-03-23,45
78080,6651,2025-01-08,24
78081,6651,2025-01-07,11
78082,6651,2025-01-18,77
78083,6651,2025-01-14,31
78084,6651,2025-01-19,33
78085,6651,2025-01-17,18
78086,6651,2025-01-15,18
78087,6651,2025-01-24,47
78088,6651,2025-01-26,110
78089,6651,2025-01-20,66
78090,6651,2025-01-21,51
78091,6651,2025-02-13,15
78092,6651,2025-02-16,11
78093,6651,2025-02-28,72
78094,6651,2025-02-24,50
78095,6651,2025-04-03,42
78096,6651,2025-04-06,19
78097,6651,2025-04-05,49
78098,6651,2025-04-01,18
78099,6652,2025-03-13,38
78100,6652,2025-03-12,146
78101,6652,2025-03-15,28
78102,6652,2025-03-10,40
78103,6652,2025-03-09,38
78104,6652,2025-05-14,37
78105,6653,2025-01-14,31
78106,6653,2025-01-15,38
78107,6653,2025-01-12,18
78108,6653,2025-01-16,55
78109,6653,2025-01-19,36
78110,6653,2025-01-25,136
78111,6653,2025-01-21,60
78112,6653,2025-01-22,45
78113,6653,2025-02-08,13
78114,6653,2025-02-03,32
78115,6653,2025-03-01,13
78116,6653,2025-02-23,12
78117,6653,2025-02-26,119
78118,6653,2025-03-05,26
78119,6653,2025-04-19,13
78120,6654,2025-01-20,45
78121,6654,2025-01-28,90
78122,6654,2025-01-31,72
78123,6654,2025-02-02,12
78124,6654,2025-02-08,29
78125,6654,2025-02-03,20
78126,6654,2025-02-07,62
78127,6654,2025-02-18,35
78128,6654,2025-02-16,100
78129,6654,2025-02-21,44
78130,6654,2025-02-19,53
78131,6654,2025-03-02,60
78132,6654,2025-03-05,58
78133,6654,2025-03-07,54
78134,6654,2025-03-11,14
78135,6654,2025-05-21,31
78136,6654,2025-05-24,15
78137,6655,2025-03-17,19
78138,6655,2025-03-18,22
78139,6655,2025-03-12,44
78140,6655,2025-03-27,10
78141,6655,2025-04-16,34
78142,6655,2025-04-18,78
78143,6655,2025-04-20,21
78144,6655,2025-04-21,64
78145,6655,2025-04-30,51
78146,6655,2025-05-05,8
78147,6655,2025-05-02,15
78148,6655,2025-05-06,11
78149,6655,2025-05-03,30
78150,6655,2025-06-23,22
78151,6655,2025-06-18,27
78152,6655,2025-06-19,47
78153,6656,2025-01-06,48
78154,6656,2025-01-27,27
78155,6656,2025-01-28,24
78156,6656,2025-01-31,52
78157,6656,2025-01-29,35
78158,6656,2025-03-13,13
78159,6656,2025-03-09,27
78160,6656,2025-03-11,18
78161,6656,2025-03-10,23
78162,6656,2025-03-14,45
78163,6656,2025-05-03,39
78164,6656,2025-05-02,47
78165,6656,2025-04-27,99
78166,6656,2025-04-30,39
78167,6656,2025-04-28,23
78168,6657,2025-02-18,16
78169,6657,2025-03-02,19
78170,6657,2025-03-01,23
78171,6657,2025-03-04,15
78172,6657,2025-04-02,29
78173,6657,2025-03-30,19
78174,6657,2025-04-01,23
78175,6657,2025-06-05,46
78176,6657,2025-06-04,8
78177,6657,2025-05-31,38
78178,6657,2025-06-01,23
78179,6658,2025-02-25,17
78180,6658,2025-02-26,26
78181,6658,2025-03-04,56
78182,6658,2025-03-08,20
78183,6658,2025-03-06,60
78184,6658,2025-03-02,30
78185,6658,2025-03-05,12
78186,6658,2025-05-04,10
78187,6659,2025-01-07,38
78188,6659,2025-01-08,15
78189,6659,2025-01-20,69
78190,6659,2025-01-26,61
78191,6659,2025-01-25,24
78192,6659,2025-02-16,28
78193,6659,2025-02-20,32
78194,6659,2025-02-23,36
78195,6659,2025-02-21,30
78196,6659,2025-02-18,49
78197,6659,2025-02-19,34
78198,6659,2025-03-04,41
78199,6659,2025-05-06,23
78200,6659,2025-06-23,58
78201,6659,2025-06-26,11
78202,6659,2025-06-25,9
78203,6659,2025-06-29,7
78204,6660,2025-01-21,62
78205,6660,2025-01-25,43
78206,6660,2025-02-04,27
78207,6660,2025-02-05,20
78208,6660,2025-02-02,64
78209,6660,2025-02-25,49
78210,6660,2025-02-24,27
78211,6661,2025-03-31,24
78212,6661,2025-04-05,15
78213,6661,2025-04-02,11
78214,6661,2025-04-18,11
78215,6661,2025-04-17,76
78216,6661,2025-04-19,57
78217,6661,2025-04-14,7
78218,6661,2025-04-24,13
78219,6661,2025-04-21,15
78220,6662,2025-02-25,8
78221,6662,2025-05-06,26
78222,6662,2025-05-04,24
78223,6662,2025-05-05,58
78224,6662,2025-05-03,10
78225,6662,2025-05-01,45
78226,6663,2025-02-03,14
78227,6663,2025-03-07,25
78228,6663,2025-03-05,15
78229,6663,2025-03-06,38
78230,6663,2025-03-08,23
78231,6664,2025-01-17,12
78232,6664,2025-01-29,11
78233,6664,2025-02-01,10
78234,6664,2025-01-30,70
78235,6664,2025-02-11,51
78236,6664,2025-02-08,11
78237,6664,2025-02-07,56
78238,6664,2025-02-09,19
78239,6664,2025-02-15,43
78240,6664,2025-02-25,69
78241,6664,2025-02-23,34
78242,6664,2025-02-20,48
78243,6664,2025-02-21,89
78244,6664,2025-04-04,64
78245,6664,2025-04-03,10
78246,6664,2025-04-07,29
78247,6664,2025-04-08,28
78248,6664,2025-04-06,13
78249,6665,2025-02-24,27
78250,6665,2025-02-23,9
78251,6665,2025-02-22,18
78252,6665,2025-02-26,32
78253,6665,2025-06-23,35
78254,6665,2025-06-22,83
78255,6666,2025-01-26,45
78256,6666,2025-01-25,55
78257,6666,2025-03-11,60
78258,6666,2025-03-14,9
78259,6666,2025-03-10,79
78260,6666,2025-03-13,19
78261,6666,2025-03-09,22
78262,6667,2025-02-10,29
78263,6667,2025-02-12,10
78264,6667,2025-02-06,15
78265,6667,2025-02-07,26
78266,6667,2025-02-08,12
78267,6667,2025-02-18,12
78268,6667,2025-02-15,39
78269,6667,2025-02-24,33
78270,6667,2025-02-23,7
78271,6667,2025-02-21,49
78272,6667,2025-02-20,39
78273,6667,2025-04-29,20
78274,6667,2025-04-30,56
78275,6668,2025-03-06,38
78276,6668,2025-03-12,19
78277,6668,2025-03-07,29
78278,6668,2025-03-22,25
78279,6668,2025-03-23,10
78280,6668,2025-03-21,59
78281,6668,2025-03-20,33
78282,6668,2025-04-05,29
78283,6668,2025-04-03,84
78284,6668,2025-04-08,26
78285,6668,2025-04-15,28
78286,6668,2025-04-10,26
78287,6668,2025-04-12,8
78288,6668,2025-05-20,8
78289,6668,2025-05-15,44
78290,6668,2025-05-16,19
78291,6668,2025-05-21,24
78292,6668,2025-05-19,14
78293,6668,2025-06-04,27
78294,6668,2025-06-01,78
78295,6668,2025-06-13,20
78296,6668,2025-06-12,14
78297,6668,2025-06-18,25
78298,6669,2025-04-26,34
78299,6669,2025-04-29,55
78300,6669,2025-05-02,27
78301,6669,2025-05-06,26
78302,6669,2025-05-08,9
78303,6669,2025-05-03,14
78304,6669,2025-05-07,17
78305,6669,2025-05-25,8
78306,6669,2025-05-26,18
78307,6669,2025-05-27,28
78308,6669,2025-05-28,40
78309,6669,2025-05-30,23
78310,6670,2025-06-30,38
78311,6671,2025-03-29,30
78312,6671,2025-04-10,53
78313,6671,2025-04-09,38
78314,6671,2025-04-14,27
78315,6671,2025-04-15,35
78316,6671,2025-04-18,53
78317,6671,2025-04-20,28
78318,6671,2025-04-16,14
78319,6671,2025-04-17,63
78320,6671,2025-04-28,11
78321,6671,2025-06-03,23
78322,6671,2025-06-02,11
78323,6671,2025-05-29,50
78324,6672,2025-03-13,24
78325,6672,2025-03-18,10
78326,6672,2025-03-27,24
78327,6672,2025-04-08,43
78328,6672,2025-04-06,25
78329,6672,2025-06-01,127
78330,6672,2025-06-04,29
78331,6672,2025-06-06,14
78332,6672,2025-05-31,127
78333,6674,2025-01-23,84
78334,6674,2025-02-08,18
78335,6674,2025-02-04,25
78336,6674,2025-02-05,24
78337,6674,2025-02-07,10
78338,6674,2025-02-10,29
78339,6674,2025-02-25,18
78340,6674,2025-03-01,25
78341,6674,2025-02-26,15
78342,6674,2025-02-28,60
78343,6675,2025-02-16,16
78344,6675,2025-02-17,70
78345,6675,2025-02-15,61
78346,6675,2025-02-13,29
78347,6675,2025-02-25,44
78348,6675,2025-02-23,36
78349,6675,2025-03-01,28
78350,6675,2025-03-11,22
78351,6675,2025-03-06,26
78352,6675,2025-03-12,14
78353,6675,2025-03-10,36
78354,6675,2025-03-13,18
78355,6675,2025-03-17,87
78356,6675,2025-03-15,24
