event_id,user_id,event_type,event_time
8318,3755,첫결제,2025-04-11 06:21:00
8319,3756,가입,2025-01-31 00:00:00
8320,3756,튜토리얼완료,2025-02-01 15:00:00
8321,3757,가입,2025-02-04 00:00:00
8322,3757,튜토리얼완료,2025-02-04 20:00:00
8323,3758,가입,2025-02-15 00:00:00
8324,3758,튜토리얼완료,2025-02-16 01:00:00
8325,3759,가입,2025-02-11 00:00:00
8326,3759,튜토리얼완료,2025-02-11 16:00:00
8327,3760,가입,2025-02-04 00:00:00
8328,3760,튜토리얼완료,2025-02-07 17:00:00
8329,3760,첫결제,2025-02-04 22:11:00
8330,3761,가입,2025-01-20 00:00:00
8331,3761,튜토리얼완료,2025-01-22 07:00:00
8332,3762,가입,2025-01-11 00:00:00
8333,3762,튜토리얼완료,2025-01-11 02:00:00
8334,3763,가입,2025-03-06 00:00:00
8335,3763,첫결제,2025-04-10 23:00:00
8336,3764,가입,2025-04-02 00:00:00
8337,3764,튜토리얼완료,2025-04-03 23:00:00
8338,3765,가입,2025-02-13 00:00:00
8339,3765,튜토리얼완료,2025-02-13 15:00:00
8340,3766,가입,2025-02-10 00:00:00
8341,3766,튜토리얼완료,2025-02-13 12:00:00
8342,3767,가입,2025-06-13 00:00:00
8343,3767,튜토리얼완료,2025-06-15 09:00:00
8344,3768,가입,2025-03-12 00:00:00
8345,3768,튜토리얼완료,2025-03-15 02:00:00
8346,3769,가입,2025-02-07 00:00:00
8347,3770,가입,2025-02-01 00:00:00
8348,3770,튜토리얼완료,2025-02-01 19:00:00
8349,3771,가입,2025-01-29 00:00:00
8350,3771,튜토리얼완료,2025-01-29 04:00:00
8351,3771,첫결제,2025-04-21 15:17:00
8352,3772,가입,2025-02-20 00:00:00
8353,3772,튜토리얼완료,2025-02-23 18:00:00
8354,3772,첫결제,2025-02-20 23:11:00
8355,3773,가입,2025-02-20 00:00:00
8356,3773,튜토리얼완료,2025-02-20 15:00:00
8357,3774,가입,2025-04-05 00:00:00
8358,3774,튜토리얼완료,2025-04-05 08:00:00
8359,3775,가입,2025-01-15 00:00:00
8360,3775,튜토리얼완료,2025-01-16 15:00:00
8361,3776,가입,2025-04-08 00:00:00
8362,3776,튜토리얼완료,2025-04-11 14:00:00
8363,3777,가입,2025-03-10 00:00:00
8364,3777,튜토리얼완료,2025-03-11 17:00:00
8365,3778,가입,2025-01-26 00:00:00
8366,3778,튜토리얼완료,2025-01-27 14:00:00
8367,3779,가입,2025-01-18 00:00:00
8368,3779,튜토리얼완료,2025-01-18 20:00:00
8369,3780,가입,2025-03-09 00:00:00
8370,3780,튜토리얼완료,2025-03-09 16:00:00
8371,3781,가입,2025-02-13 00:00:00
8372,3781,튜토리얼완료,2025-02-15 08:00:00
8373,3782,가입,2025-01-11 00:00:00
8374,3782,튜토리얼완료,2025-01-11 01:00:00
8375,3782,첫결제,2025-01-18 02:22:00
8376,3783,가입,2025-02-05 00:00:00
8377,3783,튜토리얼완료,2025-02-06 10:00:00
8378,3784,가입,2025-03-15 00:00:00
8379,3784,튜토리얼완료,2025-03-18 08:00:00
8380,3784,첫결제,2025-04-22 11:21:00
8381,3785,가입,2025-03-13 00:00:00
8382,3785,튜토리얼완료,2025-03-15 00:00:00
8383,3786,가입,2025-02-20 00:00:00
8384,3786,튜토리얼완료,2025-02-23 14:00:00
8385,3787,가입,2025-03-12 00:00:00
8386,3787,튜토리얼완료,2025-03-14 21:00:00
8387,3787,첫결제,2025-03-21 08:51:00
8388,3788,가입,2025-02-25 00:00:00
8389,3788,튜토리얼완료,2025-02-26 09:00:00
8390,3789,가입,2025-02-19 00:00:00
8391,3789,튜토리얼완료,2025-02-19 12:00:00
8392,3789,첫결제,2025-02-23 22:13:00
8393,3790,가입,2025-01-19 00:00:00
8394,3790,튜토리얼완료,2025-01-19 18:00:00
8395,3791,가입,2025-03-17 00:00:00
8396,3791,튜토리얼완료,2025-03-17 14:00:00
8397,3792,가입,2025-02-12 00:00:00
8398,3792,튜토리얼완료,2025-02-12 19:00:00
8399,3793,가입,2025-03-30 00:00:00
8400,3793,튜토리얼완료,2025-03-30 16:00:00
8401,3794,가입,2025-03-10 00:00:00
8402,3794,튜토리얼완료,2025-03-10 20:00:00
8403,3794,첫결제,2025-03-22 21:41:00
8404,3795,가입,2025-01-03 00:00:00
8405,3795,튜토리얼완료,2025-01-06 12:00:00
8406,3796,가입,2025-02-05 00:00:00
8407,3796,튜토리얼완료,2025-02-07 13:00:00
8408,3797,가입,2025-01-28 00:00:00
8409,3797,튜토리얼완료,2025-01-30 04:00:00
8410,3798,가입,2025-01-20 00:00:00
8411,3798,튜토리얼완료,2025-01-21 21:00:00
8412,3799,가입,2025-02-20 00:00:00
8413,3800,가입,2025-01-18 00:00:00
8414,3800,튜토리얼완료,2025-01-21 22:00:00
8415,3801,가입,2025-01-10 00:00:00
8416,3801,튜토리얼완료,2025-01-12 04:00:00
8417,3801,첫결제,2025-02-17 19:27:00
8418,3802,가입,2025-01-11 00:00:00
8419,3802,튜토리얼완료,2025-01-13 18:00:00
8420,3802,첫결제,2025-03-11 21:36:00
8421,3803,가입,2025-01-12 00:00:00
8422,3804,가입,2025-02-18 00:00:00
8423,3804,튜토리얼완료,2025-02-18 22:00:00
8424,3804,첫결제,2025-02-24 05:39:00
8425,3805,가입,2025-06-13 00:00:00
8426,3805,튜토리얼완료,2025-06-16 04:00:00
8427,3805,첫결제,2025-06-16 22:53:00
8428,3806,가입,2025-01-24 00:00:00
8429,3806,튜토리얼완료,2025-01-24 11:00:00
8430,3807,가입,2025-04-12 00:00:00
8431,3807,첫결제,2025-04-21 23:06:00
8432,3808,가입,2025-01-12 00:00:00
8433,3808,튜토리얼완료,2025-01-12 22:00:00
8434,3809,가입,2025-01-25 00:00:00
8435,3809,튜토리얼완료,2025-01-27 03:00:00
8436,3810,가입,2025-04-11 00:00:00
8437,3810,튜토리얼완료,2025-04-14 23:00:00
8438,3810,첫결제,2025-04-11 22:14:00
8439,3811,가입,2025-03-12 00:00:00
8440,3811,튜토리얼완료,2025-03-13 00:00:00
8441,3812,가입,2025-03-14 00:00:00
8442,3812,튜토리얼완료,2025-03-16 03:00:00
8443,3812,첫결제,2025-03-17 07:34:00
8444,3813,가입,2025-03-29 00:00:00
8445,3813,튜토리얼완료,2025-03-31 14:00:00
8446,3813,첫결제,2025-06-04 14:17:00
8447,3814,가입,2025-06-16 00:00:00
8448,3814,튜토리얼완료,2025-06-19 16:00:00
8449,3814,첫결제,2025-06-25 10:51:00
8450,3815,가입,2025-03-06 00:00:00
8451,3815,튜토리얼완료,2025-03-06 20:00:00
8452,3816,가입,2025-01-09 00:00:00
8453,3816,튜토리얼완료,2025-01-11 13:00:00
8454,3817,가입,2025-04-03 00:00:00
8455,3817,튜토리얼완료,2025-04-05 04:00:00
8456,3818,가입,2025-03-24 00:00:00
8457,3818,튜토리얼완료,2025-03-26 22:00:00
8458,3819,가입,2025-04-07 00:00:00
8459,3819,튜토리얼완료,2025-04-07 02:00:00
8460,3819,첫결제,2025-05-05 18:50:00
8461,3820,가입,2025-01-21 00:00:00
8462,3820,튜토리얼완료,2025-01-22 00:00:00
8463,3821,가입,2025-02-16 00:00:00
8464,3821,튜토리얼완료,2025-02-18 14:00:00
8465,3822,가입,2025-01-05 00:00:00
8466,3822,튜토리얼완료,2025-01-05 11:00:00
8467,3822,첫결제,2025-01-05 09:02:00
8468,3823,가입,2025-01-21 00:00:00
8469,3823,튜토리얼완료,2025-01-23 14:00:00
8470,3824,가입,2025-02-04 00:00:00
8471,3824,첫결제,2025-03-03 22:49:00
8472,3825,가입,2025-01-27 00:00:00
8473,3825,튜토리얼완료,2025-01-27 01:00:00
8474,3826,가입,2025-04-05 00:00:00
8475,3826,튜토리얼완료,2025-04-05 08:00:00
8476,3827,가입,2025-01-27 00:00:00
8477,3827,튜토리얼완료,2025-01-28 11:00:00
8478,3828,가입,2025-06-29 00:00:00
8479,3829,가입,2025-01-23 00:00:00
8480,3829,튜토리얼완료,2025-01-25 13:00:00
8481,3829,첫결제,2025-01-26 22:20:00
8482,3830,가입,2025-02-12 00:00:00
8483,3830,튜토리얼완료,2025-02-15 23:00:00
8484,3831,가입,2025-01-05 00:00:00
8485,3831,튜토리얼완료,2025-01-05 05:00:00
8486,3832,가입,2025-02-19 00:00:00
8487,3832,튜토리얼완료,2025-02-19 10:00:00
8488,3832,첫결제,2025-03-01 14:02:00
8489,3833,가입,2025-01-29 00:00:00
8490,3833,튜토리얼완료,2025-01-31 15:00:00
8491,3834,가입,2025-06-29 00:00:00
8492,3834,튜토리얼완료,2025-06-30 21:00:00
8493,3835,가입,2025-02-10 00:00:00
8494,3835,튜토리얼완료,2025-02-12 20:00:00
8495,3836,가입,2025-01-05 00:00:00
8496,3836,튜토리얼완료,2025-01-08 01:00:00
8497,3836,첫결제,2025-01-05 13:15:00
8498,3837,가입,2025-01-06 00:00:00
8499,3837,튜토리얼완료,2025-01-06 22:00:00
8500,3837,첫결제,2025-01-07 22:38:00
8501,3838,가입,2025-01-05 00:00:00
8502,3838,튜토리얼완료,2025-01-07 17:00:00
8503,3839,가입,2025-01-23 00:00:00
8504,3839,튜토리얼완료,2025-01-26 08:00:00
8505,3840,가입,2025-01-21 00:00:00
8506,3840,첫결제,2025-02-03 22:21:00
8507,3841,가입,2025-06-29 00:00:00
8508,3841,튜토리얼완료,2025-06-29 05:00:00
8509,3842,가입,2025-01-12 00:00:00
8510,3842,튜토리얼완료,2025-01-15 18:00:00
8511,3843,가입,2025-03-03 00:00:00
8512,3843,튜토리얼완료,2025-03-03 00:00:00
8513,3843,첫결제,2025-04-22 20:15:00
8514,3844,가입,2025-01-30 00:00:00
8515,3844,튜토리얼완료,2025-02-02 19:00:00
8516,3845,가입,2025-03-06 00:00:00
8517,3845,튜토리얼완료,2025-03-06 10:00:00
8518,3846,가입,2025-01-21 00:00:00
8519,3846,튜토리얼완료,2025-01-21 00:00:00
8520,3846,첫결제,2025-03-03 06:29:00
8521,3847,가입,2025-01-04 00:00:00
8522,3847,첫결제,2025-03-31 20:37:00
8523,3848,가입,2025-01-14 00:00:00
8524,3848,튜토리얼완료,2025-01-17 02:00:00
8525,3849,가입,2025-01-25 00:00:00
8526,3849,튜토리얼완료,2025-01-26 19:00:00
8527,3849,첫결제,2025-02-01 19:43:00
8528,3850,가입,2025-05-07 00:00:00
8529,3850,튜토리얼완료,2025-05-08 21:00:00
8530,3851,가입,2025-03-12 00:00:00
8531,3851,튜토리얼완료,2025-03-14 14:00:00
8532,3851,첫결제,2025-03-19 16:45:00
8533,3852,가입,2025-01-14 00:00:00
8534,3852,튜토리얼완료,2025-01-15 15:00:00
8535,3853,가입,2025-02-04 00:00:00
8536,3853,첫결제,2025-02-05 23:08:00
8537,3854,가입,2025-01-22 00:00:00
8538,3854,튜토리얼완료,2025-01-23 18:00:00
8539,3855,가입,2025-01-02 00:00:00
8540,3855,튜토리얼완료,2025-01-05 08:00:00
8541,3856,가입,2025-01-10 00:00:00
8542,3856,첫결제,2025-02-04 22:11:00
8543,3857,가입,2025-03-15 00:00:00
8544,3857,튜토리얼완료,2025-03-17 00:00:00
8545,3858,가입,2025-02-22 00:00:00
8546,3858,튜토리얼완료,2025-02-22 04:00:00
8547,3859,가입,2025-01-28 00:00:00
8548,3859,첫결제,2025-01-31 22:51:00
8549,3860,가입,2025-03-04 00:00:00
8550,3860,튜토리얼완료,2025-03-06 20:00:00
8551,3861,가입,2025-04-12 00:00:00
8552,3861,튜토리얼완료,2025-04-15 16:00:00
8553,3861,첫결제,2025-04-12 19:59:00
8554,3862,가입,2025-04-08 00:00:00
8555,3862,튜토리얼완료,2025-04-09 14:00:00
8556,3863,가입,2025-01-09 00:00:00
8557,3863,튜토리얼완료,2025-01-11 19:00:00
8558,3864,가입,2025-05-25 00:00:00
8559,3864,튜토리얼완료,2025-05-26 22:00:00
8560,3865,가입,2025-01-11 00:00:00
8561,3865,튜토리얼완료,2025-01-11 23:00:00
8562,3866,가입,2025-03-18 00:00:00
8563,3866,튜토리얼완료,2025-03-19 04:00:00
8564,3867,가입,2025-01-07 00:00:00
8565,3867,튜토리얼완료,2025-01-10 04:00:00
8566,3868,가입,2025-01-14 00:00:00
8567,3868,튜토리얼완료,2025-01-15 09:00:00
8568,3869,가입,2025-03-20 00:00:00
8569,3869,튜토리얼완료,2025-03-21 13:00:00
8570,3870,가입,2025-01-19 00:00:00
8571,3870,튜토리얼완료,2025-01-22 07:00:00
8572,3870,첫결제,2025-01-28 20:04:00
8573,3871,가입,2025-01-19 00:00:00
8574,3871,튜토리얼완료,2025-01-19 19:00:00
8575,3872,가입,2025-06-03 00:00:00
8576,3872,튜토리얼완료,2025-06-06 08:00:00
8577,3873,가입,2025-01-10 00:00:00
8578,3873,튜토리얼완료,2025-01-13 12:00:00
8579,3874,가입,2025-02-23 00:00:00
8580,3874,튜토리얼완료,2025-02-23 05:00:00
8581,3874,첫결제,2025-03-01 19:15:00
8582,3875,가입,2025-04-15 00:00:00
8583,3875,튜토리얼완료,2025-04-17 21:00:00
8584,3876,가입,2025-02-22 00:00:00
8585,3876,튜토리얼완료,2025-02-24 19:00:00
8586,3876,첫결제,2025-03-05 05:20:00
8587,3877,가입,2025-01-30 00:00:00
8588,3877,튜토리얼완료,2025-01-30 12:00:00
8589,3878,가입,2025-01-02 00:00:00
8590,3878,튜토리얼완료,2025-01-03 21:00:00
8591,3878,첫결제,2025-01-04 02:23:00
8592,3879,가입,2025-03-08 00:00:00
8593,3879,튜토리얼완료,2025-03-10 11:00:00
8594,3880,가입,2025-03-07 00:00:00
8595,3880,튜토리얼완료,2025-03-07 22:00:00
8596,3881,가입,2025-02-19 00:00:00
8597,3881,튜토리얼완료,2025-02-20 22:00:00
8598,3882,가입,2025-02-17 00:00:00
8599,3882,튜토리얼완료,2025-02-17 02:00:00
8600,3882,첫결제,2025-02-25 19:19:00
8601,3883,가입,2025-03-11 00:00:00
8602,3884,가입,2025-01-10 00:00:00
8603,3884,튜토리얼완료,2025-01-12 20:00:00
8604,3884,첫결제,2025-01-31 17:47:00
8605,3885,가입,2025-01-27 00:00:00
8606,3885,튜토리얼완료,2025-01-29 01:00:00
8607,3886,가입,2025-05-07 00:00:00
8608,3887,가입,2025-01-05 00:00:00
8609,3887,튜토리얼완료,2025-01-07 13:00:00
8610,3887,첫결제,2025-01-23 21:36:00
8611,3888,가입,2025-06-26 00:00:00
8612,3889,가입,2025-03-26 00:00:00
8613,3889,튜토리얼완료,2025-03-27 17:00:00
8614,3889,첫결제,2025-05-29 19:17:00
8615,3890,가입,2025-01-25 00:00:00
8616,3890,첫결제,2025-03-03 17:28:00
8617,3891,가입,2025-02-08 00:00:00
8618,3891,튜토리얼완료,2025-02-09 10:00:00
8619,3892,가입,2025-03-13 00:00:00
8620,3892,튜토리얼완료,2025-03-16 07:00:00
8621,3893,가입,2025-01-05 00:00:00
8622,3893,튜토리얼완료,2025-01-05 01:00:00
8623,3894,가입,2025-02-13 00:00:00
8624,3894,튜토리얼완료,2025-02-13 16:00:00
8625,3894,첫결제,2025-03-02 22:01:00
8626,3895,가입,2025-02-26 00:00:00
8627,3895,튜토리얼완료,2025-02-28 20:00:00
8628,3896,가입,2025-04-07 00:00:00
8629,3896,튜토리얼완료,2025-04-08 19:00:00
8630,3897,가입,2025-04-16 00:00:00
8631,3897,튜토리얼완료,2025-04-19 02:00:00
8632,3898,가입,2025-06-18 00:00:00
8633,3898,첫결제,2025-06-18 03:50:00
8634,3899,가입,2025-02-14 00:00:00
8635,3899,튜토리얼완료,2025-02-14 23:00:00
8636,3899,첫결제,2025-02-23 22:12:00
8637,3900,가입,2025-04-24 00:00:00
8638,3900,튜토리얼완료,2025-04-27 10:00:00
8639,3901,가입,2025-01-18 00:00:00
8640,3901,튜토리얼완료,2025-01-19 06:00:00
8641,3901,첫결제,2025-02-13 09:08:00
8642,3902,가입,2025-02-16 00:00:00
8643,3902,튜토리얼완료,2025-02-19 03:00:00
8644,3902,첫결제,2025-02-24 23:14:00
8645,3903,가입,2025-03-02 00:00:00
8646,3903,튜토리얼완료,2025-03-03 02:00:00
8647,3904,가입,2025-02-03 00:00:00
8648,3905,가입,2025-02-22 00:00:00
8649,3905,튜토리얼완료,2025-02-24 01:00:00
8650,3906,가입,2025-05-19 00:00:00
8651,3906,튜토리얼완료,2025-05-19 06:00:00
8652,3907,가입,2025-03-04 00:00:00
8653,3907,튜토리얼완료,2025-03-06 02:00:00
8654,3908,가입,2025-02-09 00:00:00
8655,3908,튜토리얼완료,2025-02-10 10:00:00
8656,3909,가입,2025-05-11 00:00:00
8657,3909,튜토리얼완료,2025-05-11 06:00:00
8658,3910,가입,2025-05-22 00:00:00
8659,3910,튜토리얼완료,2025-05-24 09:00:00
8660,3911,가입,2025-02-19 00:00:00
8661,3911,튜토리얼완료,2025-02-19 10:00:00
8662,3912,가입,2025-02-08 00:00:00
8663,3912,튜토리얼완료,2025-02-11 07:00:00
8664,3913,가입,2025-04-10 00:00:00
8665,3913,튜토리얼완료,2025-04-13 19:00:00
8666,3914,가입,2025-06-09 00:00:00
8667,3914,튜토리얼완료,2025-06-11 15:00:00
8668,3915,가입,2025-02-02 00:00:00
8669,3916,가입,2025-02-05 00:00:00
8670,3916,튜토리얼완료,2025-02-08 18:00:00
8671,3916,첫결제,2025-02-22 22:43:00
8672,3917,가입,2025-04-15 00:00:00
8673,3917,튜토리얼완료,2025-04-17 20:00:00
8674,3918,가입,2025-02-10 00:00:00
8675,3918,튜토리얼완료,2025-02-13 13:00:00
8676,3918,첫결제,2025-02-17 21:05:00
8677,3919,가입,2025-02-12 00:00:00
8678,3919,튜토리얼완료,2025-02-14 13:00:00
8679,3919,첫결제,2025-02-13 00:29:00
8680,3920,가입,2025-03-05 00:00:00
8681,3920,튜토리얼완료,2025-03-06 13:00:00
8682,3921,가입,2025-01-09 00:00:00
8683,3921,튜토리얼완료,2025-01-10 17:00:00
8684,3921,첫결제,2025-01-14 15:11:00
8685,3922,가입,2025-02-21 00:00:00
8686,3922,튜토리얼완료,2025-02-22 08:00:00
8687,3923,가입,2025-01-06 00:00:00
8688,3923,튜토리얼완료,2025-01-07 14:00:00
8689,3923,첫결제,2025-02-26 21:54:00
8690,3924,가입,2025-01-05 00:00:00
8691,3925,가입,2025-03-29 00:00:00
8692,3925,튜토리얼완료,2025-03-31 04:00:00
8693,3925,첫결제,2025-04-23 23:03:00
8694,3926,가입,2025-02-18 00:00:00
8695,3926,튜토리얼완료,2025-02-21 14:00:00
8696,3927,가입,2025-01-02 00:00:00
8697,3927,튜토리얼완료,2025-01-05 11:00:00
8698,3927,첫결제,2025-01-21 10:28:00
8699,3928,가입,2025-02-17 00:00:00
8700,3928,튜토리얼완료,2025-02-20 13:00:00
8701,3929,가입,2025-02-26 00:00:00
8702,3929,튜토리얼완료,2025-02-27 10:00:00
8703,3929,첫결제,2025-03-07 19:58:00
8704,3930,가입,2025-01-13 00:00:00
8705,3930,튜토리얼완료,2025-01-14 00:00:00
8706,3930,첫결제,2025-01-13 22:45:00
8707,3931,가입,2025-01-13 00:00:00
8708,3931,튜토리얼완료,2025-01-16 02:00:00
8709,3931,첫결제,2025-01-15 21:54:00
8710,3932,가입,2025-01-06 00:00:00
8711,3932,튜토리얼완료,2025-01-07 19:00:00
8712,3933,가입,2025-02-03 00:00:00
8713,3934,가입,2025-03-01 00:00:00
8714,3934,튜토리얼완료,2025-03-04 00:00:00
8715,3934,첫결제,2025-03-03 02:33:00
8716,3935,가입,2025-06-29 00:00:00
8717,3935,튜토리얼완료,2025-07-02 18:00:00
8718,3936,가입,2025-01-16 00:00:00
8719,3936,튜토리얼완료,2025-01-17 05:00:00
8720,3937,가입,2025-03-01 00:00:00
8721,3937,튜토리얼완료,2025-03-02 01:00:00
8722,3937,첫결제,2025-03-14 23:34:00
8723,3938,가입,2025-01-31 00:00:00
8724,3938,튜토리얼완료,2025-02-01 04:00:00
8725,3938,첫결제,2025-02-03 19:09:00
8726,3939,가입,2025-02-25 00:00:00
8727,3939,튜토리얼완료,2025-02-27 17:00:00
8728,3940,가입,2025-03-23 00:00:00
8729,3940,튜토리얼완료,2025-03-24 01:00:00
8730,3941,가입,2025-01-29 00:00:00
8731,3941,튜토리얼완료,2025-01-31 09:00:00
8732,3941,첫결제,2025-02-14 18:38:00
8733,3942,가입,2025-01-06 00:00:00
8734,3942,튜토리얼완료,2025-01-06 20:00:00
8735,3943,가입,2025-04-01 00:00:00
8736,3943,튜토리얼완료,2025-04-04 07:00:00
8737,3943,첫결제,2025-04-06 04:33:00
8738,3944,가입,2025-02-14 00:00:00
8739,3944,첫결제,2025-03-13 15:48:00
8740,3945,가입,2025-05-19 00:00:00
8741,3945,튜토리얼완료,2025-05-22 06:00:00
8742,3946,가입,2025-01-13 00:00:00
8743,3946,첫결제,2025-02-17 23:06:00
8744,3947,가입,2025-01-09 00:00:00
8745,3947,첫결제,2025-02-03 19:49:00
8746,3948,가입,2025-01-11 00:00:00
8747,3949,가입,2025-06-29 00:00:00
8748,3949,튜토리얼완료,2025-06-30 07:00:00
8749,3950,가입,2025-04-20 00:00:00
8750,3950,튜토리얼완료,2025-04-21 22:00:00
8751,3950,첫결제,2025-05-05 20:03:00
8752,3951,가입,2025-01-19 00:00:00
8753,3951,튜토리얼완료,2025-01-21 10:00:00
8754,3952,가입,2025-01-22 00:00:00
8755,3952,튜토리얼완료,2025-01-23 15:00:00
8756,3952,첫결제,2025-02-08 21:12:00
8757,3953,가입,2025-03-01 00:00:00
8758,3953,튜토리얼완료,2025-03-03 04:00:00
8759,3954,가입,2025-02-03 00:00:00
8760,3954,튜토리얼완료,2025-02-05 12:00:00
8761,3955,가입,2025-01-20 00:00:00
8762,3955,튜토리얼완료,2025-01-22 01:00:00
8763,3955,첫결제,2025-01-21 23:06:00
8764,3956,가입,2025-01-24 00:00:00
8765,3956,튜토리얼완료,2025-01-25 07:00:00
8766,3957,가입,2025-05-05 00:00:00
8767,3957,튜토리얼완료,2025-05-05 14:00:00
8768,3958,가입,2025-03-08 00:00:00
8769,3958,튜토리얼완료,2025-03-10 20:00:00
8770,3959,가입,2025-05-06 00:00:00
8771,3959,튜토리얼완료,2025-05-08 17:00:00
8772,3959,첫결제,2025-05-09 22:11:00
8773,3960,가입,2025-06-09 00:00:00
8774,3960,튜토리얼완료,2025-06-12 14:00:00
8775,3960,첫결제,2025-06-15 01:30:00
8776,3961,가입,2025-03-06 00:00:00
8777,3961,튜토리얼완료,2025-03-08 23:00:00
8778,3962,가입,2025-03-01 00:00:00
8779,3962,첫결제,2025-04-19 00:53:00
8780,3963,가입,2025-01-10 00:00:00
8781,3963,튜토리얼완료,2025-01-12 10:00:00
8782,3963,첫결제,2025-01-14 08:54:00
8783,3964,가입,2025-02-13 00:00:00
8784,3964,튜토리얼완료,2025-02-13 05:00:00
8785,3965,가입,2025-01-22 00:00:00
8786,3966,가입,2025-05-29 00:00:00
8787,3966,튜토리얼완료,2025-05-31 16:00:00
8788,3966,첫결제,2025-06-16 23:24:00
8789,3967,가입,2025-01-20 00:00:00
8790,3967,튜토리얼완료,2025-01-21 10:00:00
8791,3968,가입,2025-01-25 00:00:00
8792,3968,튜토리얼완료,2025-01-26 06:00:00
8793,3969,가입,2025-06-02 00:00:00
8794,3969,튜토리얼완료,2025-06-04 22:00:00
8795,3970,가입,2025-06-29 00:00:00
8796,3970,튜토리얼완료,2025-06-29 11:00:00
8797,3971,가입,2025-03-01 00:00:00
8798,3971,튜토리얼완료,2025-03-02 23:00:00
8799,3972,가입,2025-02-19 00:00:00
8800,3973,가입,2025-01-21 00:00:00
8801,3973,튜토리얼완료,2025-01-23 00:00:00
8802,3974,가입,2025-03-29 00:00:00
8803,3974,튜토리얼완료,2025-04-01 23:00:00
8804,3974,첫결제,2025-04-04 14:38:00
8805,3975,가입,2025-02-11 00:00:00
8806,3975,튜토리얼완료,2025-02-14 14:00:00
8807,3976,가입,2025-02-15 00:00:00
8808,3976,튜토리얼완료,2025-02-16 19:00:00
8809,3977,가입,2025-02-10 00:00:00
8810,3977,튜토리얼완료,2025-02-13 13:00:00
8811,3978,가입,2025-02-08 00:00:00
8812,3978,튜토리얼완료,2025-02-10 06:00:00
8813,3979,가입,2025-01-20 00:00:00
8814,3979,튜토리얼완료,2025-01-21 02:00:00
8815,3979,첫결제,2025-01-21 12:26:00
8816,3980,가입,2025-06-29 00:00:00
8817,3980,튜토리얼완료,2025-07-02 19:00:00
8818,3981,가입,2025-03-21 00:00:00
8819,3981,튜토리얼완료,2025-03-24 02:00:00
8820,3981,첫결제,2025-03-24 21:44:00
8821,3982,가입,2025-06-29 00:00:00
8822,3982,튜토리얼완료,2025-06-29 20:00:00
8823,3983,가입,2025-06-29 00:00:00
8824,3983,튜토리얼완료,2025-07-01 12:00:00
8825,3984,가입,2025-01-28 00:00:00
8826,3984,튜토리얼완료,2025-01-28 08:00:00
8827,3984,첫결제,2025-02-02 21:24:00
8828,3985,가입,2025-02-09 00:00:00
8829,3985,튜토리얼완료,2025-02-11 08:00:00
8830,3986,가입,2025-04-02 00:00:00
8831,3986,튜토리얼완료,2025-04-04 11:00:00
8832,3986,첫결제,2025-04-03 23:03:00
8833,3987,가입,2025-01-25 00:00:00
8834,3987,튜토리얼완료,2025-01-25 02:00:00
8835,3987,첫결제,2025-01-29 23:08:00
8836,3988,가입,2025-06-03 00:00:00
8837,3988,튜토리얼완료,2025-06-05 03:00:00
8838,3988,첫결제,2025-06-09 21:31:00
8839,3989,가입,2025-02-08 00:00:00
8840,3989,튜토리얼완료,2025-02-10 01:00:00
8841,3989,첫결제,2025-02-09 02:36:00
8842,3990,가입,2025-01-27 00:00:00
8843,3990,튜토리얼완료,2025-01-28 06:00:00
8844,3990,첫결제,2025-02-11 21:52:00
8845,3991,가입,2025-02-02 00:00:00
8846,3991,튜토리얼완료,2025-02-03 03:00:00
8847,3992,가입,2025-01-05 00:00:00
8848,3993,가입,2025-01-22 00:00:00
8849,3993,튜토리얼완료,2025-01-24 01:00:00
8850,3993,첫결제,2025-01-22 03:30:00
8851,3994,가입,2025-06-29 00:00:00
8852,3994,튜토리얼완료,2025-07-01 07:00:00
8853,3994,첫결제,2025-06-29 21:51:00
8854,3995,가입,2025-02-02 00:00:00
8855,3995,튜토리얼완료,2025-02-05 09:00:00
8856,3996,가입,2025-01-29 00:00:00
8857,3996,튜토리얼완료,2025-01-30 10:00:00
8858,3997,가입,2025-02-24 00:00:00
8859,3997,튜토리얼완료,2025-02-27 13:00:00
8860,3998,가입,2025-02-21 00:00:00
8861,3998,튜토리얼완료,2025-02-24 01:00:00
8862,3999,가입,2025-01-08 00:00:00
8863,3999,튜토리얼완료,2025-01-10 02:00:00
8864,4000,가입,2025-03-06 00:00:00
8865,4000,튜토리얼완료,2025-03-09 20:00:00
8866,4001,가입,2025-01-08 00:00:00
8867,4001,튜토리얼완료,2025-01-08 17:00:00
8868,4001,첫결제,2025-01-13 09:54:00
8869,4002,가입,2025-01-14 00:00:00
8870,4003,가입,2025-01-04 00:00:00
8871,4003,튜토리얼완료,2025-01-05 06:00:00
8872,4003,첫결제,2025-01-07 21:28:00
8873,4004,가입,2025-04-03 00:00:00
8874,4004,튜토리얼완료,2025-04-06 09:00:00
8875,4005,가입,2025-03-17 00:00:00
8876,4005,튜토리얼완료,2025-03-18 18:00:00
8877,4005,첫결제,2025-03-18 02:35:00
8878,4006,가입,2025-01-27 00:00:00
8879,4006,튜토리얼완료,2025-01-29 04:00:00
8880,4007,가입,2025-03-07 00:00:00
8881,4008,가입,2025-05-14 00:00:00
8882,4008,튜토리얼완료,2025-05-15 23:00:00
8883,4008,첫결제,2025-05-25 22:07:00
